t,o,h,l,c,v,g1.ADX
1663714800000,18953.2,18959.9,18777.6,18866.8,16724.131,37.528820119802354
1663718400000,18866.7,18949.4,18824.9,18925.0,18540.19,38.08069343169541
1663722000000,18925.0,18956.3,18862.7,18879.6,10285.11,38.76272832363056
1663725600000,18879.6,19050.0,18873.6,19003.4,15942.164,38.03323405763278
1663729200000,19003.4,19020.0,18970.7,19011.8,6845.179,35.618313316046
1663732800000,19011.7,19023.3,18953.5,18994.0,8350.434,33.51347722524999
1663736400000,18993.9,19123.0,18888.2,18914.8,22076.957,32.043838989578745
1663740000000,18914.6,18983.7,18784.2,18866.0,36729.568,32.010721110269216
1663743600000,18866.0,18965.6,18790.0,18938.8,21851.711,29.73410345021571
1663747200000,18938.7,18942.9,18811.4,18865.7,15146.143,27.62010133730888
1663750800000,18865.7,19026.0,18832.0,18988.8,20707.253,25.720823226620627
1663754400000,18988.9,19147.4,18931.8,19094.9,30805.155,25.249971521330565
1663758000000,19094.9,19198.0,19071.4,19155.6,25383.455,26.04993342711028
1663761600000,19155.5,19276.3,19109.0,19234.5,33689.045,27.85635642379443
1663765200000,19234.5,19333.0,19214.1,19263.6,38715.283,30.576325183212614
1663768800000,19263.6,19476.2,19203.2,19245.5,63746.272,33.509622632356084
1663772400000,19245.5,19298.7,19077.0,19182.5,55327.197,34.63067771571668
1663776000000,19182.6,19353.0,19161.0,19227.0,24057.282,35.518717081985415
1663779600000,19226.9,20000.0,19220.9,19846.4,74891.726,37.8900375053736
1663783200000,19839.4,20154.1,18343.0,19627.5,283799.101,35.84513355834478
1663786800000,19627.5,19686.7,18975.1,18990.3,136781.481,33.67046347720718
1663790400000,18990.3,19063.9,18824.8,18916.3,47208.796,31.505219883143667
1663794000000,18916.2,18916.2,18309.9,18455.4,78058.499,30.324098730342737
1663797600000,18455.4,18489.4,18084.3,18472.6,69887.982,29.665178615842308
1663801200000,18472.5,18564.2,18409.7,18447.5,29242.996,29.076326445986236
1663804800000,18447.5,18534.5,18345.2,18377.5,31669.714,28.991278191469117
1663808400000,18377.5,18517.9,18348.0,18501.2,22545.729,29.065676176726196
1663812000000,18501.2,18767.4,18467.3,18733.8,34754.339,28.63549285508669
1663815600000,18733.8,18777.6,18626.0,18677.6,23023.556,28.366255783048082
1663819200000,18677.7,18796.0,18652.0,18694.8,20394.917,28.485606430878082
1663822800000,18694.7,18718.7,18610.1,18659.5,16948.49,28.45261739600455
1663826400000,18659.4,18868.5,18653.2,18759.2,38044.79,28.13326978625859
1663830000000,18759.2,18962.1,18719.3,18923.8,32414.005,29.819747001320074
1663833600000,18923.8,19279.2,18897.3,19195.0,69189.126,28.00305483951892
1663837200000,19195.0,19224.4,19088.0,19171.5,36308.325,26.316126403560713
1663840800000,19171.5,19236.2,19066.8,19140.1,25989.017,24.618031732619535
1663844400000,19140.2,19267.0,19021.3,19220.1,42333.317,25.661543255240264
1663848000000,19220.0,19310.0,19132.0,19191.9,43445.195,28.782095136174032
1663851600000,19191.8,19211.3,18882.0,18893.2,67305.012,29.236386789199543
1663855200000,18893.2,19066.0,18841.0,18869.3,58334.787,29.83528632789525
1663858800000,18869.4,19018.8,18782.7,18975.5,43153.709,29.963566281171207
1663862400000,18975.5,19085.3,18767.6,19030.2,45306.214,29.309939920589724
1663866000000,19030.1,19115.7,18934.0,19061.4,25222.198,28.80009967094739
1663869600000,19061.4,19215.0,18960.6,19185.6,36512.181,28.684289207355537
1663873200000,19185.6,19483.1,19185.6,19304.2,54649.778,29.77310805443378
1663876800000,19304.2,19349.7,19233.6,19241.0,18933.849,30.33439922253109
1663880400000,19240.9,19279.2,19150.0,19165.0,13965.427,29.919922281948935
1663884000000,19165.0,19426.9,19163.3,19387.0,27097.508,28.744156879785038
1663887600000,19387.0,19504.8,19352.0,19392.5,25357.208,28.043074680171294
1663891200000,19392.5,19459.6,19296.0,19300.1,18659.413,27.158799418806808
1663894800000,19300.0,19370.7,19218.0,19347.1,17596.436,26.13111342950268
1663898400000,19347.1,19353.1,19222.8,19286.0,11271.322,24.96365961492831
1663902000000,19286.1,19440.0,19275.4,19384.0,18338.084,26.184106948302126
1663905600000,19384.0,19492.0,19305.1,19402.4,19480.692,27.88879840003504
1663909200000,19402.5,19454.3,19347.5,19347.5,14083.587,30.0688689380841
1663912800000,19347.6,19407.0,19307.0,19323.5,12391.717,31.450520820789702
1663916400000,19323.5,19326.1,19191.1,19216.4,21621.702,31.515682293945925
1663920000000,19216.5,19265.4,19023.0,19061.7,35974.614,29.814854605983147
1663923600000,19061.7,19135.3,18954.2,19075.0,36342.619,29.48961007753503
1663927200000,19074.8,19109.0,18914.4,18954.0,29965.587,29.396887169261237
1663930800000,18954.0,18981.0,18828.0,18854.5,39392.156,29.324895088268537
1663934400000,18854.4,18943.7,18817.5,18888.3,33729.916,30.856832969922646
1663938000000,18888.3,19063.2,18612.4,18627.3,84983.611,33.827093199962164
1663941600000,18627.2,18732.6,18518.5,18665.0,81097.862,36.65652535150351
1663945200000,18665.0,18850.0,18574.0,18704.4,51054.892,37.807403517909954
1663948800000,18704.4,18777.0,18561.1,18757.7,40642.224,38.91570472876349
1663952400000,18757.7,18840.7,18626.0,18764.1,43954.861,40.18119425810428
1663956000000,18764.0,18819.9,18612.7,18626.2,44926.393,41.957446886984926
1663959600000,18626.2,18816.4,18611.9,18798.7,43274.826,43.60875009741425
1663963200000,18798.3,18946.9,18798.1,18841.1,30153.648,43.68724343462632
1663966800000,18841.1,19036.0,18791.2,18999.9,23210.807,42.507105942830606
1663970400000,18999.9,19333.0,18987.4,19325.4,50089.224,40.436669037007576
1663974000000,19325.4,19398.0,19228.6,19280.7,36257.553,39.29703566726538
1663977600000,19280.7,19304.5,19060.0,19138.3,31445.236,37.39311528725131
1663981200000,19138.4,19212.0,19067.3,19110.1,16272.118,36.173511498845244
1663984800000,19110.1,19185.0,19068.4,19118.0,14724.737,35.11279431533989
1663988400000,19118.0,19138.0,19020.0,19113.3,13803.942,35.36167535273097
1663992000000,19113.4,19177.0,19076.1,19154.9,10681.263,36.64531967052556
1663995600000,19155.0,19163.5,19084.6,19126.5,10863.879,37.41571022698445
1663999200000,19126.6,19151.0,19044.7,19068.5,11182.04,37.83343779350523
1664002800000,19068.6,19074.5,18914.4,18985.6,23866.623,36.66390833988364
1664006400000,18985.6,19075.6,18931.8,19072.3,18990.955,35.69830694125178
1664010000000,19072.2,19113.0,18954.6,19014.7,17247.082,35.004628635887876
1664013600000,19014.7,19056.8,18968.0,19030.0,9365.092,33.607158905695236
1664017200000,19030.1,19088.3,18996.2,19044.7,10537.621,31.90412067177812
1664020800000,19044.8,19193.9,19044.7,19146.1,20158.855,30.77788152704184
1664024400000,19146.0,19217.0,19100.1,19108.7,18563.066,30.288306261713814
1664028000000,19108.8,19133.0,19047.1,19076.4,16947.606,28.600298298530305
1664031600000,19076.5,19117.4,19000.9,19115.2,16192.593,27.587379987506257
1664035200000,19115.2,19187.8,19070.8,19084.0,16247.554,25.727550583655752
1664038800000,19084.0,19165.0,19045.0,19076.2,10549.555,24.04259980494829
1664042400000,19076.2,19129.0,19042.5,19118.9,7365.105,22.68569064456857
1664046000000,19119.0,19125.6,19079.5,19093.0,6318.681,21.425703567073118
1664049600000,19093.0,19140.8,19066.2,19134.1,6902.232,20.244467381905654
1664053200000,19134.0,19140.7,18823.0,18941.4,30672.84,19.74063683281641
1664056800000,18941.5,18941.5,18798.0,18875.6,25579.206,19.51422874138706
1664060400000,18875.6,18941.6,18850.0,18911.0,12680.334,19.788060995520265
1664064000000,18910.9,18973.2,18902.1,18952.1,11258.674,19.628766086112694
1664067600000,18952.0,18985.4,18909.4,18968.0,7275.931,19.728688513776444
1664071200000,18967.9,18970.7,18911.0,18938.5,6206.95,21.486428031753622
1664074800000,18938.6,19052.0,18922.0,19044.5,13639.966,22.129282983907824
1664078400000,19044.4,19059.9,18994.5,18999.5,6905.163,22.126308345609925
1664082000000,18999.5,19026.3,18929.2,18983.0,10313.12,22.3066550916876
1664085600000,18983.0,19057.6,18974.0,19017.7,7492.702,23.11714336723776
1664089200000,19017.8,19121.9,19001.0,19089.2,16419.627,22.600350885940276
1664092800000,19089.1,19114.2,19066.8,19075.0,7843.887,22.09445715028506
1664096400000,19075.0,19082.6,19020.0,19033.3,8430.017,22.077136676855226
1664100000000,19033.2,19095.8,18973.5,19062.2,14424.188,22.65885585614266
1664103600000,19062.2,19196.0,19056.5,19108.0,17131.944,23.065453260146487
1664107200000,19108.1,19135.0,19040.0,19079.8,14557.187,23.597626099841314
1664110800000,19079.8,19079.9,18853.8,18925.2,37801.866,22.24847154962072
1664114400000,18925.3,18947.0,18834.0,18907.0,26116.91,21.54280630961858
1664118000000,18907.1,19002.3,18903.5,18978.3,15228.516,20.408010825464824
1664121600000,18978.4,19115.9,18936.7,18964.9,26977.244,19.573050257521068
1664125200000,18964.3,19027.0,18865.0,18996.2,32573.057,18.869011031296676
1664128800000,18996.3,19004.9,18856.0,18923.0,20004.806,18.3603914117852
1664132400000,18923.0,18981.0,18860.0,18906.5,13576.245,17.347335903316303
1664136000000,18906.6,18943.0,18876.4,18894.3,8798.895,16.725741900631874
1664139600000,18894.4,18933.0,18670.0,18736.0,24746.041,18.26531865871254
1664143200000,18736.1,18900.0,18621.0,18778.5,43511.445,19.929475748469446
1664146800000,18778.5,18834.9,18720.0,18799.7,19227.222,21.251308959297944
1664150400000,18799.7,18927.2,18738.2,18766.2,30354.114,21.264414219969208
1664154000000,18765.7,18905.9,18711.9,18871.7,26564.047,22.47823385699996
1664157600000,18871.6,18932.5,18833.1,18848.0,13998.091,23.213554056856204
1664161200000,18848.0,18939.7,18826.1,18862.7,12052.462,22.475196660085576
1664164800000,18862.7,18908.7,18786.5,18800.5,13325.991,21.96636164552525
1664168400000,18800.5,18813.1,18725.3,18760.2,20058.235,22.668538789130338
1664172000000,18760.3,18818.0,18682.4,18690.1,24237.863,25.34275465408175
1664175600000,18690.2,18924.1,18671.0,18902.3,39322.819,25.699203129028103
1664179200000,18902.3,19280.0,18892.8,19264.6,70423.24,25.01020867055535
1664182800000,19264.7,19311.5,19055.4,19076.6,62600.012,24.55117462675971
1664186400000,19076.6,19178.8,19023.4,19084.0,30141.748,23.87325878427264
1664190000000,19083.9,19111.0,18795.7,18864.7,57467.771,23.084377258098005
1664193600000,18864.7,19142.4,18808.0,19085.4,51245.567,22.89816947591806
1664197200000,19085.3,19231.6,19020.0,19180.8,56482.617,23.15835236884686
1664200800000,19180.7,19273.1,19110.4,19130.1,55636.602,23.16176632802475
1664204400000,19130.1,19138.0,18973.2,19103.9,42672.248,22.371465945709392
1664208000000,19103.8,19112.6,18958.6,19074.8,32275.673,21.404515117544122
1664211600000,19074.9,19138.7,19000.0,19104.2,22826.817,20.606134098816987
1664215200000,19104.2,19212.6,19056.8,19159.3,27796.068,20.482824421435854
1664218800000,19159.4,19255.0,19112.3,19191.0,30754.243,20.979431546874643
1664222400000,19190.9,19198.1,19096.0,19104.1,15264.745,21.638092526866757
1664226000000,19104.1,19138.2,19061.8,19085.6,10125.54,21.51563855296757
1664229600000,19085.7,19195.0,19062.2,19131.2,14397.821,20.55705443679367
1664233200000,19131.3,19245.5,19106.6,19216.3,17783.184,19.49905210160174
1664236800000,19216.3,19363.0,19182.0,19336.0,36642.898,18.84564108158216
1664240400000,19336.0,19882.4,19327.7,19758.7,95345.37,22.332229125829063
1664244000000,19758.7,20100.0,19662.0,20083.9,51697.771,25.869072606225362
1664247600000,20083.9,20296.1,19952.1,20091.9,87054.816,29.292498410842335
1664251200000,20092.0,20127.1,19981.0,20039.4,34092.401,32.419701348981356
1664254800000,20039.4,20217.8,19951.1,20199.6,34645.694,36.60817314083964
1664258400000,20199.6,20368.0,20129.9,20183.9,49473.735,40.682916712929035
1664262000000,20183.9,20276.1,20159.8,20174.2,26924.551,44.459051175035675
1664265600000,20174.2,20219.0,20096.7,20137.5,25855.054,47.3824895241598
1664269200000,20137.5,20210.0,20084.0,20173.2,23736.192,49.957822534018824
1664272800000,20173.2,20271.8,20170.5,20213.6,22388.752,52.531736230698435
1664276400000,20213.5,20332.0,20169.6,20221.1,33741.861,55.24409955338714
1664280000000,20221.0,20375.0,20201.7,20260.1,40914.269,57.75680936361941
1664283600000,20260.1,20336.8,20076.0,20185.2,86161.913,59.0380091772985
1664287200000,20185.2,20229.4,20073.6,20196.3,47121.272,60.07595514363026
1664290800000,20196.3,20241.6,19860.4,19885.3,49881.799,58.10955067285391
1664294400000,19885.3,19948.1,18909.0,19102.1,246246.652,56.73735110056049
1664298000000,19102.1,19107.0,18850.1,18946.9,112530.963,56.664625657267074
1664301600000,18947.0,19147.8,18801.5,19130.1,64939.872,56.678777045893646
1664305200000,19130.1,19169.0,18955.5,19068.7,44239.834,57.121575248829856
1664308800000,19068.7,19094.5,18945.5,19067.2,25390.968,58.59360106037439
1664312400000,19067.2,19069.6,18911.7,18984.0,18682.794,59.9919981710343
1664316000000,18984.1,19090.7,18916.8,19066.6,22674.012,61.07000791705929
1664319600000,19066.6,19159.2,19057.8,19070.1,20182.715,61.559757571680294
1664323200000,19070.1,19228.3,19060.2,19085.8,30078.683,61.96382643600077
1664326800000,19085.8,19136.1,18930.1,18997.9,34833.437,62.90869502231552
1664330400000,18997.9,19007.4,18460.0,18623.8,105023.162,64.40255036672025
1664334000000,18623.9,18766.0,18612.2,18736.0,31997.146,65.72048267945083
1664337600000,18736.0,18817.8,18704.0,18757.5,19864.602,66.6279077955522
1664341200000,18757.4,18825.0,18650.0,18814.8,23585.661,67.34714108809702
1664344800000,18814.7,18870.8,18673.0,18685.5,29249.118,66.01902119636709
1664348400000,18685.5,18797.4,18610.3,18770.6,31909.182,64.79856584670281
1664352000000,18770.5,18783.5,18688.1,18731.6,17769.233,63.49453200639907
1664355600000,18731.7,18736.3,18558.6,18643.9,38887.571,62.90849494046322
1664359200000,18643.8,19140.0,18565.2,18996.2,128301.792,59.43623419940449
1664362800000,18996.2,19032.4,18852.1,18947.6,47668.014,56.07463686242404
1664366400000,18947.6,19118.7,18929.6,19063.2,43850.268,52.6201546562563
1664370000000,19063.5,19190.0,19008.7,19113.6,70995.223,49.39873826675602
1664373600000,19113.5,19470.0,19023.6,19372.8,104696.463,46.24034282190722
1664377200000,19372.9,19496.6,19357.5,19477.9,54340.744,43.99585101220147
1664380800000,19477.9,19667.0,19460.1,19501.0,72104.968,45.451365618134275
1664384400000,19501.1,19600.0,19250.0,19337.9,69607.872,45.25363093220136
1664388000000,19337.9,19630.8,19276.4,19547.2,47229.708,45.01530058775695
1664391600000,19547.2,19645.8,19456.6,19534.7,32907.1,45.19187006019801
1664395200000,19534.7,19615.7,19482.0,19560.2,25372.992,45.240251785100064
1664398800000,19560.3,19787.6,19515.1,19606.8,33766.299,46.11115812806529
1664402400000,19606.9,19657.5,19408.2,19477.5,27626.622,46.21376997144558
1664406000000,19477.4,19549.3,19380.5,19407.3,19556.912,46.97931086903089
1664409600000,19407.4,19518.2,19361.6,19430.0,24401.213,46.494535095315086
1664413200000,19429.9,19596.0,19412.3,19488.7,18917.714,46.30129201330175
1664416800000,19488.6,19527.0,19271.0,19429.7,37031.439,44.788906936755005
1664420400000,19429.8,19528.7,19377.5,19497.3,16797.569,43.093546869810424
1664424000000,19497.4,19620.0,19487.7,19572.2,16666.005,40.54342086710883
1664427600000,19572.1,19582.8,19405.6,19446.6,19929.844,37.8226208738646
1664431200000,19446.5,19446.6,19287.1,19375.3,41276.096,37.19073609742118
1664434800000,19375.3,19396.1,19259.4,19353.1,33244.981,35.588915513016296
1664438400000,19353.2,19391.7,19294.0,19337.0,23783.652,34.38816321122373
1664442000000,19337.1,19498.8,19316.2,19471.7,29637.68,32.47002128001664
1664445600000,19471.7,19480.0,19400.8,19427.8,19069.025,30.688889486752917
1664449200000,19427.9,19537.0,19367.4,19454.3,32108.971,30.063592518751427
1664452800000,19454.2,19467.1,19094.0,19205.6,86657.894,30.38917638994571
1664456400000,19205.5,19357.0,18907.0,18981.0,102863.591,31.319913543276552
1664460000000,18980.9,19253.6,18827.2,19190.1,113782.403,32.38190803493168
1664463600000,19190.0,19330.0,19155.6,19280.7,62338.975,33.37980382724531
1664467200000,19280.7,19648.8,19142.0,19441.4,98502.363,31.579710053227153
1664470800000,19441.3,19525.0,19252.8,19257.4,51969.563,29.917450948536327
1664474400000,19257.4,19422.3,19114.2,19293.7,63062.95,29.47462936063721
1664478000000,19293.6,19482.0,19290.0,19399.3,31928.028,28.3882935475802
1664481600000,19399.3,19529.0,19373.5,19499.4,18911.314,26.571331127905246
1664485200000,19499.4,19509.6,19406.8,19425.5,10521.904,24.741365647068637
1664488800000,19425.5,19529.9,19411.1,19447.5,15928.326,23.01336883653602
1664492400000,19447.6,19620.0,19423.0,19582.5,22346.724,21.419892169452478
1664496000000,19582.5,19698.6,19431.0,19541.6,46526.94,20.23585307032474
1664499600000,19541.6,19542.1,19433.9,19500.7,17086.135,18.853535359959405
1664503200000,19500.7,19501.8,19335.3,19355.0,23091.377,18.624102568116967
1664506800000,19355.0,19415.0,19305.0,19394.0,17582.33,19.657791144071307
1664510400000,19394.0,19463.1,19381.8,19424.2,12664.055,21.599770649677172
1664514000000,19424.1,19491.0,19416.2,19439.9,10358.54,23.210821925967753
1664517600000,19440.0,19500.0,19387.5,19438.6,13732.025,22.36034089113
1664521200000,19438.6,19633.6,19436.0,19560.8,41631.326,22.626643963561975
1664524800000,19560.8,19625.0,19517.6,19618.0,20452.06,24.75698011818068
1664528400000,19618.0,19622.5,19483.8,19521.6,18326.335,25.839039286684674
1664532000000,19521.6,19556.4,19437.9,19479.8,20969.253,25.80522387518659
1664535600000,19479.8,19509.2,19383.9,19430.3,23324.039,25.072920647856414
1664539200000,19430.3,19500.0,19066.0,19290.5,109289.819,24.9521604930819
1664542800000,19290.5,19477.0,19231.9,19465.3,62396.862,25.7248634741947
1664546400000,19465.3,20045.0,19431.4,19981.4,147158.182,24.75473488082386
1664550000000,19982.6,20172.7,19674.8,19749.4,129437.184,24.38304002740652
1664553600000,19749.5,19865.2,19551.0,19704.9,105040.083,23.89813263681106
1664557200000,19705.0,19809.3,19585.0,19669.0,42025.121,23.61647666177829
1664560800000,19669.0,19827.8,19599.6,19660.3,37950.444,23.24057344299876
1664564400000,19660.2,19760.0,19457.0,19467.0,44267.189,22.033428598897995
1664568000000,19466.8,19531.4,19343.0,19416.2,54350.574,20.52679713935228
1664571600000,19416.2,19416.2,19272.0,19352.0,23306.31,19.89449013899183
1664575200000,19352.1,19392.0,19222.9,19378.0,32590.764,19.49325091270765
1664578800000,19378.0,19461.3,19351.1,19411.7,17905.987,18.666663333033764
1664582400000,19411.6,19474.0,19338.0,19393.1,18441.044,17.769861950562063
1664586000000,19393.1,19424.1,19361.3,19413.2,8934.251,16.71288154144406
1664589600000,19413.2,19427.9,19376.6,19405.1,6643.363,17.021910038349294
1664593200000,19405.1,19431.0,19354.9,19408.0,7935.015,17.167015014655725
1664596800000,19408.0,19412.6,19364.4,19398.4,9146.746,18.93197757475757
1664600400000,19398.3,19408.3,19266.0,19312.8,19544.511,22.91837105381331
1664604000000,19312.8,19319.5,19263.9,19286.4,12286.105,26.256256980150255
1664607600000,19286.4,19338.1,19254.9,19305.5,12346.264,28.99347479102298
1664611200000,19305.5,19341.9,19297.0,19328.4,9927.384,31.819631647513596
1664614800000,19328.5,19357.0,19300.2,19323.5,8768.095,33.39799129173873
